RegionID,SizeRank,RegionName,RegionType,StateName,date,value,source_file
394959,888,"Pampa, TX",msa,TX,2020-01-31,105950.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394784,893,"Levelland, TX",msa,TX,2020-01-31,124983.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394544,897,"Dumas, TX",msa,TX,2020-01-31,149483.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394403,899,"Borger, TX",msa,TX,2020-01-31,72617.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395014,907,"Raymondville, TX",msa,TX,2020-01-31,247000.0,Metro_mlp_uc_sfrcondo_sm_month.csv
753914,908,"Port Lavaca, TX",msa,TX,2020-01-31,227133.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394330,920,"Andrews, TX",msa,TX,2020-01-31,264402.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395104,926,"Snyder, TX",msa,TX,2020-01-31,126883.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395142,933,"Sweetwater, TX",msa,TX,2020-01-31,132067.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394767,939,"Lamesa, TX",msa,TX,2020-01-31,153000.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394514,4,"Dallas, TX",msa,TX,2020-02-29,313633.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394692,5,"Houston, TX",msa,TX,2020-02-29,284333.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395055,24,"San Antonio, TX",msa,TX,2020-02-29,266346.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394355,29,"Austin, TX",msa,TX,2020-02-29,356300.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394843,67,"McAllen, TX",msa,TX,2020-02-29,192967.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394561,69,"El Paso, TX",msa,TX,2020-02-29,184650.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394746,120,"Killeen, TX",msa,TX,2020-02-29,203778.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394502,129,"Corpus Christi, TX",msa,TX,2020-02-29,241262.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394421,130,"Brownsville, TX",msa,TX,2020-02-29,218333.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394372,140,"Beaumont, TX",msa,TX,2020-02-29,187133.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394808,162,"Lubbock, TX",msa,TX,2020-02-29,210147.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394803,173,"Longview, TX",msa,TX,2020-02-29,194350.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395197,178,"Waco, TX",msa,TX,2020-02-29,223333.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394323,186,"Amarillo, TX",msa,TX,2020-02-29,210975.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394772,187,"Laredo, TX",msa,TX,2020-02-29,186167.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394483,189,"College Station, TX",msa,TX,2020-02-29,254233.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395174,201,"Tyler, TX",msa,TX,2020-02-29,258933.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394299,251,"Abilene, TX",msa,TX,2020-02-29,206567.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394860,254,"Midland, TX",msa,TX,2020-02-29,344933.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394930,271,"Odessa, TX",msa,TX,2020-02-29,270100.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395223,298,"Wichita Falls, TX",msa,TX,2020-02-29,134967.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395152,299,"Texarkana, TX",msa,TX,2020-02-29,174983.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395094,319,"Sherman, TX",msa,TX,2020-02-29,229450.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395054,344,"San Angelo, TX",msa,TX,2020-02-29,226433.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395190,400,"Victoria, TX",msa,TX,2020-02-29,221615.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394809,425,"Lufkin, TX",msa,TX,2020-02-29,194883.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394345,446,"Athens, TX",msa,TX,2020-02-29,224382.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394699,465,"Huntsville, TX",msa,TX,2020-02-29,227967.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395024,503,"Rio Grande City, TX",msa,TX,2020-02-29,116667.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394899,512,"Nacogdoches, TX",msa,TX,2020-02-29,210183.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394956,547,"Palestine, TX",msa,TX,2020-02-29,162950.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394551,552,"Eagle Pass, TX",msa,TX,2020-02-29,152500.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394742,589,"Kerrville, TX",msa,TX,2020-02-29,375500.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394503,592,"Corsicana, TX",msa,TX,2020-02-29,196050.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394717,599,"Jacksonville, TX",msa,TX,2020-02-29,261466.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394963,602,"Paris, TX",msa,TX,2020-02-29,183733.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394316,609,"Alice, TX",msa,TX,2020-02-29,183750.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394527,622,"Del Rio, TX",msa,TX,2020-02-29,178333.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394886,667,"Mount Pleasant, TX",msa,TX,2020-02-29,259300.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395129,680,"Stephenville, TX",msa,TX,2020-02-29,285117.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394558,685,"El Campo, TX",msa,TX,2020-02-29,202500.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394624,687,"Gainesville, TX",msa,TX,2020-02-29,276133.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394422,721,"Brownwood, TX",msa,TX,2020-02-29,157433.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395137,745,"Sulphur Springs, TX",msa,TX,2020-02-29,230883.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394370,751,"Bay City, TX",msa,TX,2020-02-29,203000.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394413,759,"Brenham, TX",msa,TX,2020-02-29,387167.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394385,770,"Big Spring, TX",msa,TX,2020-02-29,157150.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394984,795,"Plainview, TX",msa,TX,2020-02-29,128067.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394376,808,"Beeville, TX",msa,TX,2020-02-29,157967.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394749,809,"Kingsville, TX",msa,TX,2020-02-29,158950.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394864,833,"Mineral Wells, TX",msa,TX,2020-02-29,356300.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394615,847,"Fredericksburg, TX",msa,TX,2020-02-29,476167.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395181,865,"Uvalde, TX",msa,TX,2020-02-29,255000.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394959,888,"Pampa, TX",msa,TX,2020-02-29,102933.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394784,893,"Levelland, TX",msa,TX,2020-02-29,130733.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394544,897,"Dumas, TX",msa,TX,2020-02-29,136250.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394403,899,"Borger, TX",msa,TX,2020-02-29,72917.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395014,907,"Raymondville, TX",msa,TX,2020-02-29,244333.0,Metro_mlp_uc_sfrcondo_sm_month.csv
753914,908,"Port Lavaca, TX",msa,TX,2020-02-29,224967.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394330,920,"Andrews, TX",msa,TX,2020-02-29,253885.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395104,926,"Snyder, TX",msa,TX,2020-02-29,130217.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395142,933,"Sweetwater, TX",msa,TX,2020-02-29,140233.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394767,939,"Lamesa, TX",msa,TX,2020-02-29,153000.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394514,4,"Dallas, TX",msa,TX,2020-03-31,315267.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394692,5,"Houston, TX",msa,TX,2020-03-31,287666.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395055,24,"San Antonio, TX",msa,TX,2020-03-31,269767.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394355,29,"Austin, TX",msa,TX,2020-03-31,364633.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394843,67,"McAllen, TX",msa,TX,2020-03-31,191967.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394561,69,"El Paso, TX",msa,TX,2020-03-31,183983.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394746,120,"Killeen, TX",msa,TX,2020-03-31,205745.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394502,129,"Corpus Christi, TX",msa,TX,2020-03-31,244128.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394421,130,"Brownsville, TX",msa,TX,2020-03-31,216667.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394372,140,"Beaumont, TX",msa,TX,2020-03-31,188950.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394808,162,"Lubbock, TX",msa,TX,2020-03-31,215997.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394803,173,"Longview, TX",msa,TX,2020-03-31,194433.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395197,178,"Waco, TX",msa,TX,2020-03-31,223333.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394323,186,"Amarillo, TX",msa,TX,2020-03-31,215667.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394772,187,"Laredo, TX",msa,TX,2020-03-31,187583.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394483,189,"College Station, TX",msa,TX,2020-03-31,250900.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395174,201,"Tyler, TX",msa,TX,2020-03-31,258967.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394299,251,"Abilene, TX",msa,TX,2020-03-31,206333.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394860,254,"Midland, TX",msa,TX,2020-03-31,347633.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394930,271,"Odessa, TX",msa,TX,2020-03-31,269117.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395223,298,"Wichita Falls, TX",msa,TX,2020-03-31,139967.0,Metro_mlp_uc_sfrcondo_sm_month.csv
